order_id,order_date,customer_name,customer_phone,product_id,product_name,quantity,total_amount,discount_amount,status,comment,delivery_date,gift_card,order_id_fk,customer_id_fk,gift_card_id_fk
2029969085909,2024-07-24 09:34:01,Анна Смирнова,+7 (9409) 01-02,3,Амуниция для собак,3,3229.02,370.98,Cancelled,"Задержка с доставкой, печалька...",2024-07-03,5008300071867573,13487,6,9
2029969085909,2024-07-24 09:34:01,Анна Смирнова,+7 (9409) 01-02,5,Молоко,2,4912.42,1087.58,Cancelled,"Задержка с доставкой, печалька...",2024-07-03,5008300071867573,13487,6,9
2029968940553,2024-07-24 09:37:00,Ольга Кузнецова,+7 (9863) 46-53,1,Корм для собак,4,1919.84,80.16,Cancelled,Подарок вовремя,2024-07-10,5465186240858011,13488,3,6
2029968940553,2024-07-24 09:37:00,Ольга Кузнецова,+7 (9863) 46-53,3,Амуниция для собак,5,5498.81,501.19,Cancelled,Подарок вовремя,2024-07-10,5389096356870688,13488,3,5
2029968940553,2024-07-24 09:37:00,Ольга Кузнецова,+7 (9863) 46-53,2,Игрушка мяч,1,294.61,5.39,Cancelled,Подарок вовремя,2024-07-10,5465186240858011,13488,3,6
2029968940553,2024-07-24 09:37:00,Ольга Кузнецова,+7 (9863) 46-53,2,Игрушка мяч,2,485.61,114.39,Cancelled,Подарок вовремя,2024-07-10,5389096356870688,13488,3,5
2029968940553,2024-07-24 09:37:00,Ольга Кузнецова,+7 (9863) 46-53,3,Амуниция для собак,5,5658.06,341.94,Cancelled,Подарок вовремя,2024-07-10,4424037129108212,13488,3,19
2029969246179,2024-07-24 10:33:34,Иван Иванов,+7 (9733) 35-86,1,Корм для собак,5,2025.93,474.07,Completed,Всё отлично!,2024-07-20,7329380320589945,13489,10,18
2029968823362,2024-07-24 10:53:37,Сергей Сидоров,+7 (9419) 92-06,1,Корм для собак,2,922.91,77.09,Cancelled,Нужно уточнить сроки,2024-07-10,1147744300886234,13490,4,7
2029968823362,2024-07-24 10:53:37,Сергей Сидоров,+7 (9419) 92-06,1,Корм для собак,1,438.18,61.82,Cancelled,Нужно уточнить сроки,2024-07-10,1147744300886234,13490,4,7
2029968823362,2024-07-24 10:53:37,Сергей Сидоров,+7 (9419) 92-06,4,Подписка на газету,5,2561.92,438.08,Cancelled,Нужно уточнить сроки,2024-07-10,1147744300886234,13490,4,7
2029968823362,2024-07-24 10:53:37,Сергей Сидоров,+7 (9419) 92-06,5,Молоко,4,11013.09,986.91,Cancelled,Нужно уточнить сроки,2024-07-10,1147744300886234,13490,4,7
2029968823362,2024-07-24 10:53:37,Сергей Сидоров,+7 (9419) 92-06,2,Игрушка мяч,2,586.56,13.44,Cancelled,Нужно уточнить сроки,2024-07-10,1147744300886234,13490,4,7
2029969915202,2024-07-24 10:56:44,Иван Иванов,+7 (9970) 84-82,5,Молоко,3,8851.12,148.88,Completed,Всё отлично!,2024-07-05,7329380320589945,13491,10,18
2029969915202,2024-07-24 10:56:44,Иван Иванов,+7 (9970) 84-82,5,Молоко,2,5560.6,439.4,Completed,Всё отлично!,2024-07-05,7329380320589945,13491,10,18
2029969915202,2024-07-24 10:56:44,Иван Иванов,+7 (9970) 84-82,4,Подписка на газету,3,1723.52,76.48,Completed,Всё отлично!,2024-07-05,7329380320589945,13491,10,18
2029969915202,2024-07-24 10:56:44,Иван Иванов,+7 (9970) 84-82,4,Подписка на газету,3,1630.84,169.16,Completed,Всё отлично!,2024-07-05,7329380320589945,13491,10,18
2029969915202,2024-07-24 10:56:44,Иван Иванов,+7 (9970) 84-82,2,Игрушка мяч,3,783.77,116.23,Completed,Всё отлично!,2024-07-05,7329380320589945,13491,10,18
2029969464107,2024-07-24 11:56:38,Наталья Васильева,+7 (9720) 15-62,5,Молоко,4,9754.45,2245.55,Cancelled,Подарок вовремя,2024-07-31,4847808390878842,13492,9,15
2029969464107,2024-07-24 11:56:38,Наталья Васильева,+7 (9720) 15-62,3,Амуниция для собак,4,4524.79,275.21,Cancelled,Подарок вовремя,2024-07-31,4847808390878842,13492,9,15
2029969413952,2024-07-24 12:32:00,Сергей Сидоров,+7 (9825) 89-12,3,Амуниция для собак,3,3351.61,248.39,Completed,"Задержка с доставкой, печалька...",2024-07-24,1147744300886234,13493,4,7
2029969413952,2024-07-24 12:32:00,Сергей Сидоров,+7 (9825) 89-12,5,Молоко,4,11818.47,181.53,Completed,"Задержка с доставкой, печалька...",2024-07-24,1147744300886234,13493,4,7
2029969413952,2024-07-24 12:32:00,Сергей Сидоров,+7 (9825) 89-12,2,Игрушка мяч,2,564.14,35.86,Completed,"Задержка с доставкой, печалька...",2024-07-24,1147744300886234,13493,4,7
2029969413952,2024-07-24 12:32:00,Сергей Сидоров,+7 (9825) 89-12,2,Игрушка мяч,2,557.57,42.43,Completed,"Задержка с доставкой, печалька...",2024-07-24,1147744300886234,13493,4,7
2029969826663,2024-07-24 12:40:28,Анна Смирнова,+7 (9907) 69-47,2,Игрушка мяч,2,576.46,23.54,Cancelled,"Задержка с доставкой, печалька...",2024-07-20,5008300071867573,13494,6,9
2029969826663,2024-07-24 12:40:28,Анна Смирнова,+7 (9907) 69-47,3,Амуниция для собак,2,2387.95,12.05,Cancelled,"Задержка с доставкой, печалька...",2024-07-20,5008300071867573,13494,6,9
2029969612860,2024-07-24 12:44:00,Наталья Васильева,+7 (9108) 96-62,5,Молоко,3,8642.22,357.78,Completed,Ждём с нетерпением!,2024-07-20,4847808390878842,13495,9,15
2029968698683,2024-07-24 13:17:43,Анна Смирнова,+7 (9887) 01-81,3,Амуниция для собак,1,1011.65,188.35,Completed,Подарок вовремя,2024-07-29,5008300071867573,13496,6,9
2029968698683,2024-07-24 13:17:43,Анна Смирнова,+7 (9887) 01-81,4,Подписка на газету,5,2460.45,539.55,Completed,Подарок вовремя,2024-07-29,5008300071867573,13496,6,9
2029968698683,2024-07-24 13:17:43,Анна Смирнова,+7 (9887) 01-81,2,Игрушка мяч,4,1081.48,118.52,Completed,Подарок вовремя,2024-07-29,5008300071867573,13496,6,9
2029968698683,2024-07-24 13:17:43,Анна Смирнова,+7 (9887) 01-81,1,Корм для собак,4,1890.87,109.13,Completed,Подарок вовремя,2024-07-29,5008300071867573,13496,6,9
2029968698683,2024-07-24 13:17:43,Анна Смирнова,+7 (9887) 01-81,4,Подписка на газету,3,1500.09,299.91,Completed,Подарок вовремя,2024-07-29,5008300071867573,13496,6,9
2029969676565,2024-07-24 13:19:00,Ольга Кузнецова,+7 (9714) 32-73,4,Подписка на газету,3,1777.01,22.99,Cancelled,Ждём с нетерпением!,2024-07-20,4424037129108212,13497,3,19
2029969634302,2024-07-24 14:14:00,Алексей Михайлов,+7 (9120) 51-54,5,Молоко,5,14452.6,547.4,Completed,Проверить наличие,2024-04-07,9027112006447338,13498,2,4
2029969634302,2024-07-24 14:14:00,Алексей Михайлов,+7 (9120) 51-54,4,Подписка на газету,3,1656.72,143.28,Completed,Проверить наличие,2024-04-07,9027112006447338,13498,2,4
2029969634302,2024-07-24 14:14:00,Алексей Михайлов,+7 (9120) 51-54,3,Амуниция для собак,1,1061.62,138.38,Completed,Проверить наличие,2024-04-07,9515225760821750,13498,2,3
2029969634302,2024-07-24 14:14:00,Алексей Михайлов,+7 (9120) 51-54,1,Корм для собак,2,933.61,66.39,Completed,Проверить наличие,2024-04-07,9027112006447338,13498,2,4
2029969569772,2024-07-24 15:01:00,Ольга Кузнецова,+7 (9994) 07-41,1,Корм для собак,5,2495.75,4.25,Completed,Проверить наличие,2024-04-07,5389096356870688,13499,3,5
2029969569772,2024-07-24 15:01:00,Ольга Кузнецова,+7 (9994) 07-41,3,Амуниция для собак,4,4290.88,509.12,Completed,Проверить наличие,2024-04-07,5389096356870688,13499,3,5
2029969569772,2024-07-24 15:01:00,Ольга Кузнецова,+7 (9994) 07-41,3,Амуниция для собак,2,2245.6,154.4,Completed,Проверить наличие,2024-04-07,4424037129108212,13499,3,19
2029969569772,2024-07-24 15:01:00,Ольга Кузнецова,+7 (9994) 07-41,1,Корм для собак,4,1776.92,223.08,Completed,Проверить наличие,2024-04-07,5389096356870688,13499,3,5
2029969569772,2024-07-24 15:01:00,Ольга Кузнецова,+7 (9994) 07-41,5,Молоко,4,9649.6,2350.4,Completed,Проверить наличие,2024-04-07,4424037129108212,13499,3,19
2029971395427,2024-07-24 15:10:27,Сергей Сидоров,+7 (9458) 45-88,1,Корм для собак,2,893.72,106.28,Completed,Всё отлично!,2024-07-31,1147744300886234,13500,4,7
2029971395427,2024-07-24 15:10:27,Сергей Сидоров,+7 (9458) 45-88,4,Подписка на газету,2,1170.31,29.69,Completed,Всё отлично!,2024-07-31,1147744300886234,13500,4,7
2029969265625,2024-07-24 15:34:39,Анна Смирнова,+7 (9581) 12-14,2,Игрушка мяч,2,586.89,13.11,Completed,Всё отлично!,2024-07-14,5008300071867573,13501,6,9
2029969265625,2024-07-24 15:34:39,Анна Смирнова,+7 (9581) 12-14,5,Молоко,4,11502.24,497.76,Completed,Всё отлично!,2024-07-14,5008300071867573,13501,6,9
2029969265625,2024-07-24 15:34:39,Анна Смирнова,+7 (9581) 12-14,3,Амуниция для собак,2,2021.03,378.97,Completed,Всё отлично!,2024-07-14,5008300071867573,13501,6,9
2029968467705,2024-07-24 15:48:00,Елена Новикова,+7 (9299) 58-46,2,Игрушка мяч,5,1458.13,41.87,Processing,Проверить наличие,2024-07-10,3155239520110771,13502,8,12
2029968467705,2024-07-24 15:48:00,Елена Новикова,+7 (9299) 58-46,2,Игрушка мяч,1,296.99,3.01,Processing,Проверить наличие,2024-07-10,3155239520110771,13502,8,12
2029968467705,2024-07-24 15:48:00,Елена Новикова,+7 (9299) 58-46,1,Корм для собак,5,2010.57,489.43,Processing,Проверить наличие,2024-07-10,9590692449731792,13502,8,14
2029969710495,2024-07-24 16:30:00,Михаил Орлов,+7 (9978) 54-83,2,Игрушка мяч,5,1272.68,227.32,Cancelled,Подарок вовремя,2024-07-29,0768124501445669,13503,1,2
2029969710495,2024-07-24 16:30:00,Михаил Орлов,+7 (9978) 54-83,3,Амуниция для собак,5,5459.41,540.59,Cancelled,Подарок вовремя,2024-07-29,8813984916515647,13503,1,10
2029970263668,2024-07-24 16:32:29,Анна Смирнова,+7 (9539) 67-52,3,Амуниция для собак,2,2370.7,29.3,Completed,Ждём с нетерпением!,2024-07-23,5008300071867573,13504,6,9
2029970263668,2024-07-24 16:32:29,Анна Смирнова,+7 (9539) 67-52,4,Подписка на газету,1,599.69,0.31,Completed,Ждём с нетерпением!,2024-07-23,5008300071867573,13504,6,9
2029970263668,2024-07-24 16:32:29,Анна Смирнова,+7 (9539) 67-52,3,Амуниция для собак,3,2981.94,618.06,Completed,Ждём с нетерпением!,2024-07-23,5008300071867573,13504,6,9
2029970361463,2024-07-24 16:38:40,Дмитрий Кузнецов,+7 (9799) 77-61,2,Игрушка мяч,5,1364.99,135.01,Processing,Ждём с нетерпением!,2024-07-14,6099397430788484,13505,7,11
2029969579638,2024-07-24 16:42:11,Алексей Михайлов,+7 (9029) 45-71,2,Игрушка мяч,3,734.01,165.99,Completed,Спасибо за заказ,2024-07-12,9515225760821750,13506,2,3
2029969579638,2024-07-24 16:42:11,Алексей Михайлов,+7 (9029) 45-71,1,Корм для собак,2,907.72,92.28,Completed,Спасибо за заказ,2024-07-12,9027112006447338,13506,2,4
2029969579638,2024-07-24 16:42:11,Алексей Михайлов,+7 (9029) 45-71,5,Молоко,2,5882.99,117.01,Completed,Спасибо за заказ,2024-07-12,9027112006447338,13506,2,4
2029969934929,2024-07-24 16:58:41,Ольга Кузнецова,+7 (9854) 02-47,4,Подписка на газету,1,518.48,81.52,Cancelled,Проверить наличие,2024-07-17,5465186240858011,13507,3,6
2029971338483,2024-07-24 16:59:30,Елена Новикова,+7 (9054) 41-54,5,Молоко,1,2802.57,197.43,Processing,"Задержка с доставкой, печалька...",2024-07-06,3155239520110771,13508,8,12
2029971338483,2024-07-24 16:59:30,Елена Новикова,+7 (9054) 41-54,5,Молоко,2,5548.36,451.64,Processing,"Задержка с доставкой, печалька...",2024-07-06,9590692449731792,13508,8,14
2029971338483,2024-07-24 16:59:30,Елена Новикова,+7 (9054) 41-54,2,Игрушка мяч,1,241.64,58.36,Processing,"Задержка с доставкой, печалька...",2024-07-06,3155239520110771,13508,8,12
2029968444120,2024-07-24 17:47:11,Анна Смирнова,+7 (9089) 89-48,1,Корм для собак,2,913.89,86.11,Processing,Всё отлично!,2024-07-09,5008300071867573,13509,6,9
2029968444120,2024-07-24 17:47:11,Анна Смирнова,+7 (9089) 89-48,4,Подписка на газету,1,565.52,34.48,Processing,Всё отлично!,2024-07-09,5008300071867573,13509,6,9
2029971369151,2024-07-24 17:57:00,Дмитрий Кузнецов,+7 (9571) 12-63,5,Молоко,1,2952.05,47.95,Processing,"Задержка с доставкой, печалька...",2024-07-29,6099397430788484,13510,7,11
2029971369151,2024-07-24 17:57:00,Дмитрий Кузнецов,+7 (9571) 12-63,4,Подписка на газету,1,527.98,72.02,Processing,"Задержка с доставкой, печалька...",2024-07-29,1815900836394171,13510,7,17
2029971369151,2024-07-24 17:57:00,Дмитрий Кузнецов,+7 (9571) 12-63,4,Подписка на газету,1,583.18,16.82,Processing,"Задержка с доставкой, печалька...",2024-07-29,0885522781699105,13510,7,16
2029971369151,2024-07-24 17:57:00,Дмитрий Кузнецов,+7 (9571) 12-63,4,Подписка на газету,4,2322.49,77.51,Processing,"Задержка с доставкой, печалька...",2024-07-29,1815900836394171,13510,7,17
2029968979630,2024-07-24 18:12:42,Сергей Сидоров,+7 (9070) 10-58,3,Амуниция для собак,2,2082.83,317.17,Cancelled,Ждём с нетерпением!,2024-07-21,1147744300886234,13511,4,7
2029968411334,2024-07-24 19:05:50,Мария Петрова,+7 (9838) 58-46,2,Игрушка мяч,1,274.41,25.59,Completed,"Задержка с доставкой, печалька...",2024-07-31,9645911883194436,13512,5,8
2029968411334,2024-07-24 19:05:50,Мария Петрова,+7 (9838) 58-46,2,Игрушка мяч,4,1060.95,139.05,Completed,"Задержка с доставкой, печалька...",2024-07-31,9645911883194436,13512,5,8
2029968411334,2024-07-24 19:05:50,Мария Петрова,+7 (9838) 58-46,3,Амуниция для собак,1,1145.07,54.93,Completed,"Задержка с доставкой, печалька...",2024-07-31,9645911883194436,13512,5,8
2029968411334,2024-07-24 19:05:50,Мария Петрова,+7 (9838) 58-46,3,Амуниция для собак,5,5962.37,37.63,Completed,"Задержка с доставкой, печалька...",2024-07-31,9645911883194436,13512,5,8
2029968685357,2024-07-24 19:56:12,Мария Петрова,+7 (9694) 72-08,3,Амуниция для собак,2,2291.69,108.31,Cancelled,"Задержка с доставкой, печалька...",2024-07-06,9645911883194436,13513,5,8
2029968685357,2024-07-24 19:56:12,Мария Петрова,+7 (9694) 72-08,4,Подписка на газету,5,2822.37,177.63,Cancelled,"Задержка с доставкой, печалька...",2024-07-06,9645911883194436,13513,5,8
2029968685357,2024-07-24 19:56:12,Мария Петрова,+7 (9694) 72-08,3,Амуниция для собак,4,4769.67,30.33,Cancelled,"Задержка с доставкой, печалька...",2024-07-06,9645911883194436,13513,5,8
2029968685357,2024-07-24 19:56:12,Мария Петрова,+7 (9694) 72-08,2,Игрушка мяч,5,1259.69,240.31,Cancelled,"Задержка с доставкой, печалька...",2024-07-06,9645911883194436,13513,5,8
2029968685357,2024-07-24 19:56:12,Мария Петрова,+7 (9694) 72-08,4,Подписка на газету,5,2504.89,495.11,Cancelled,"Задержка с доставкой, печалька...",2024-07-06,9645911883194436,13513,5,8
2029968780149,2024-07-24 20:02:00,Елена Новикова,+7 (9252) 65-78,5,Молоко,1,2911.08,88.92,Completed,Нужно уточнить сроки,2024-07-15,2322327791927395,13514,8,13
2029968780149,2024-07-24 20:02:00,Елена Новикова,+7 (9252) 65-78,3,Амуниция для собак,2,2045.35,354.65,Completed,Нужно уточнить сроки,2024-07-15,2322327791927395,13514,8,13
2029968780149,2024-07-24 20:02:00,Елена Новикова,+7 (9252) 65-78,5,Молоко,5,13482.49,1517.51,Completed,Нужно уточнить сроки,2024-07-15,2322327791927395,13514,8,13
2029968780149,2024-07-24 20:02:00,Елена Новикова,+7 (9252) 65-78,5,Молоко,3,8766.86,233.14,Completed,Нужно уточнить сроки,2024-07-15,2322327791927395,13514,8,13
2029970304780,2024-07-24 20:14:06,Елена Новикова,+7 (9680) 50-36,4,Подписка на газету,4,2022.68,377.32,Completed,Подарок вовремя,2024-03-07,2322327791927395,13515,8,13
2029970304780,2024-07-24 20:14:06,Елена Новикова,+7 (9680) 50-36,1,Корм для собак,4,1944.22,55.78,Completed,Подарок вовремя,2024-03-07,9590692449731792,13515,8,14
2029970289200,2024-07-24 20:58:31,Наталья Васильева,+7 (9330) 61-69,5,Молоко,1,2947.1,52.9,Processing,Нужно уточнить сроки,2024-07-29,4847808390878842,13516,9,15
2029970289200,2024-07-24 20:58:31,Наталья Васильева,+7 (9330) 61-69,5,Молоко,5,14309.87,690.13,Processing,Нужно уточнить сроки,2024-07-29,4847808390878842,13516,9,15
2029970289200,2024-07-24 20:58:31,Наталья Васильева,+7 (9330) 61-69,2,Игрушка мяч,5,1261.68,238.32,Processing,Нужно уточнить сроки,2024-07-29,4847808390878842,13516,9,15
2029970289200,2024-07-24 20:58:31,Наталья Васильева,+7 (9330) 61-69,4,Подписка на газету,2,999.29,200.71,Processing,Нужно уточнить сроки,2024-07-29,4847808390878842,13516,9,15
2029969845550,2024-07-24 22:00:00,Мария Петрова,+7 (9403) 25-72,1,Корм для собак,4,1801.09,198.91,Processing,Нужно уточнить сроки,2024-07-21,9645911883194436,13517,5,8
2029969845550,2024-07-24 22:00:00,Мария Петрова,+7 (9403) 25-72,4,Подписка на газету,3,1741.41,58.59,Processing,Нужно уточнить сроки,2024-07-21,9645911883194436,13517,5,8
2029969845550,2024-07-24 22:00:00,Мария Петрова,+7 (9403) 25-72,3,Амуниция для собак,5,5551.49,448.51,Processing,Нужно уточнить сроки,2024-07-21,9645911883194436,13517,5,8
2029969845550,2024-07-24 22:00:00,Мария Петрова,+7 (9403) 25-72,4,Подписка на газету,4,2210.12,189.88,Processing,Нужно уточнить сроки,2024-07-21,9645911883194436,13517,5,8
2029968442268,2024-07-24 23:19:23,Сергей Сидоров,+7 (9253) 80-23,2,Игрушка мяч,4,965.88,234.12,Cancelled,Всё отлично!,2024-07-31,1147744300886234,13518,4,7
2029968442268,2024-07-24 23:19:23,Сергей Сидоров,+7 (9253) 80-23,4,Подписка на газету,3,1647.78,152.22,Cancelled,Всё отлично!,2024-07-31,1147744300886234,13518,4,7
2029968442268,2024-07-24 23:19:23,Сергей Сидоров,+7 (9253) 80-23,1,Корм для собак,4,1987.17,12.83,Cancelled,Всё отлично!,2024-07-31,1147744300886234,13518,4,7
2029968442268,2024-07-24 23:19:23,Сергей Сидоров,+7 (9253) 80-23,1,Корм для собак,5,2320.01,179.99,Cancelled,Всё отлично!,2024-07-31,1147744300886234,13518,4,7
2029968442268,2024-07-24 23:19:23,Сергей Сидоров,+7 (9253) 80-23,1,Корм для собак,1,493.3,6.7,Cancelled,Всё отлично!,2024-07-31,1147744300886234,13518,4,7
2029971383303,2024-07-24 23:35:00,Ольга Кузнецова,+7 (9105) 32-99,3,Амуниция для собак,1,1067.57,132.43,Processing,Ждём с нетерпением!,2024-07-30,4424037129108212,13519,3,19
2029971383303,2024-07-24 23:35:00,Ольга Кузнецова,+7 (9105) 32-99,3,Амуниция для собак,5,5433.19,566.81,Processing,Ждём с нетерпением!,2024-07-30,5465186240858011,13519,3,6
2029971383303,2024-07-24 23:35:00,Ольга Кузнецова,+7 (9105) 32-99,2,Игрушка мяч,4,1176.63,23.37,Processing,Ждём с нетерпением!,2024-07-30,5389096356870688,13519,3,5
2029971383303,2024-07-24 23:35:00,Ольга Кузнецова,+7 (9105) 32-99,5,Молоко,2,4816.56,1183.44,Processing,Ждём с нетерпением!,2024-07-30,5389096356870688,13519,3,5
2029971383303,2024-07-24 23:35:00,Ольга Кузнецова,+7 (9105) 32-99,2,Игрушка мяч,1,262.47,37.53,Processing,Ждём с нетерпением!,2024-07-30,5389096356870688,13519,3,5
2029969273539,2024-07-25 00:02:31,Наталья Васильева,+7 (9988) 21-77,4,Подписка на газету,1,500.21,99.79,Cancelled,Спасибо за заказ,2024-08-07,4847808390878842,13520,9,15
2029969273539,2024-07-25 00:02:31,Наталья Васильева,+7 (9988) 21-77,1,Корм для собак,4,1741.02,258.98,Cancelled,Спасибо за заказ,2024-08-07,4847808390878842,13520,9,15
2029969273539,2024-07-25 00:02:31,Наталья Васильева,+7 (9988) 21-77,3,Амуниция для собак,3,3548.6,51.4,Cancelled,Спасибо за заказ,2024-08-07,4847808390878842,13520,9,15
2029969273539,2024-07-25 00:02:31,Наталья Васильева,+7 (9988) 21-77,1,Корм для собак,1,495.26,4.74,Cancelled,Спасибо за заказ,2024-08-07,4847808390878842,13520,9,15
2029969273539,2024-07-25 00:02:31,Наталья Васильева,+7 (9988) 21-77,1,Корм для собак,5,2111.9,388.1,Cancelled,Спасибо за заказ,2024-08-07,4847808390878842,13520,9,15
2029970189398,2024-07-25 00:43:00,Анна Смирнова,+7 (9841) 47-10,3,Амуниция для собак,5,5522.18,477.82,Processing,Ждём с нетерпением!,2024-04-07,5008300071867573,13521,6,9
2029969950610,2024-07-25 00:44:55,Наталья Васильева,+7 (9383) 72-32,2,Игрушка мяч,4,1141.72,58.28,Completed,Нужно уточнить сроки,2024-07-05,4847808390878842,13522,9,15
2029969950610,2024-07-25 00:44:55,Наталья Васильева,+7 (9383) 72-32,3,Амуниция для собак,5,5353.41,646.59,Completed,Нужно уточнить сроки,2024-07-05,4847808390878842,13522,9,15
2029969950610,2024-07-25 00:44:55,Наталья Васильева,+7 (9383) 72-32,5,Молоко,1,2436.84,563.16,Completed,Нужно уточнить сроки,2024-07-05,4847808390878842,13522,9,15
2029969718397,2024-07-25 02:18:27,Алексей Михайлов,+7 (9530) 94-14,3,Амуниция для собак,3,3180.16,419.84,Completed,Проверить наличие,2024-07-11,9515225760821750,13523,2,3
2029969718397,2024-07-25 02:18:27,Алексей Михайлов,+7 (9530) 94-14,2,Игрушка мяч,3,741.12,158.88,Completed,Проверить наличие,2024-07-11,9515225760821750,13523,2,3
2029970038245,2024-07-25 02:18:53,Елена Новикова,+7 (9948) 41-93,2,Игрушка мяч,3,762.98,137.02,Processing,Подарок вовремя,2024-07-06,3155239520110771,13524,8,12
2029970038245,2024-07-25 02:18:53,Елена Новикова,+7 (9948) 41-93,2,Игрушка мяч,3,814.94,85.06,Processing,Подарок вовремя,2024-07-06,3155239520110771,13524,8,12
2029970038245,2024-07-25 02:18:53,Елена Новикова,+7 (9948) 41-93,5,Молоко,3,8990.86,9.14,Processing,Подарок вовремя,2024-07-06,3155239520110771,13524,8,12
2029968645419,2024-07-25 03:29:40,Ольга Кузнецова,+7 (9490) 07-98,2,Игрушка мяч,5,1389.71,110.29,Processing,Подарок вовремя,2024-07-26,5465186240858011,13525,3,6
2029968645419,2024-07-25 03:29:40,Ольга Кузнецова,+7 (9490) 07-98,3,Амуниция для собак,4,4418.0,382.0,Processing,Подарок вовремя,2024-07-26,5389096356870688,13525,3,5
2029968645419,2024-07-25 03:29:40,Ольга Кузнецова,+7 (9490) 07-98,3,Амуниция для собак,2,2039.83,360.17,Processing,Подарок вовремя,2024-07-26,5465186240858011,13525,3,6
2029968645419,2024-07-25 03:29:40,Ольга Кузнецова,+7 (9490) 07-98,4,Подписка на газету,1,509.06,90.94,Processing,Подарок вовремя,2024-07-26,5389096356870688,13525,3,5
2029968645419,2024-07-25 03:29:40,Ольга Кузнецова,+7 (9490) 07-98,4,Подписка на газету,5,2416.81,583.19,Processing,Подарок вовремя,2024-07-26,4424037129108212,13525,3,19
2029971336647,2024-07-25 03:36:00,Алексей Михайлов,+7 (9355) 67-80,4,Подписка на газету,3,1483.73,316.27,Cancelled,Проверить наличие,2024-01-07,9027112006447338,13526,2,4
2029971336647,2024-07-25 03:36:00,Алексей Михайлов,+7 (9355) 67-80,2,Игрушка мяч,5,1273.45,226.55,Cancelled,Проверить наличие,2024-01-07,9027112006447338,13526,2,4
2029971336647,2024-07-25 03:36:00,Алексей Михайлов,+7 (9355) 67-80,2,Игрушка мяч,4,971.32,228.68,Cancelled,Проверить наличие,2024-01-07,9027112006447338,13526,2,4
2029971336647,2024-07-25 03:36:00,Алексей Михайлов,+7 (9355) 67-80,5,Молоко,2,5394.36,605.64,Cancelled,Проверить наличие,2024-01-07,9515225760821750,13526,2,3
2029969847918,2024-07-25 03:51:33,Иван Иванов,+7 (9032) 41-29,4,Подписка на газету,1,493.15,106.85,Cancelled,Всё отлично!,2024-07-26,7329380320589945,13527,10,18
2029969847918,2024-07-25 03:51:33,Иван Иванов,+7 (9032) 41-29,2,Игрушка мяч,5,1337.34,162.66,Cancelled,Всё отлично!,2024-07-26,7329380320589945,13527,10,18
2029969847918,2024-07-25 03:51:33,Иван Иванов,+7 (9032) 41-29,4,Подписка на газету,3,1501.06,298.94,Cancelled,Всё отлично!,2024-07-26,7329380320589945,13527,10,18
2029968568627,2024-07-25 04:35:44,Иван Иванов,+7 (9384) 98-61,5,Молоко,4,10599.53,1400.47,Cancelled,Проверить наличие,2024-07-15,7329380320589945,13528,10,18
2029968568627,2024-07-25 04:35:44,Иван Иванов,+7 (9384) 98-61,2,Игрушка мяч,1,281.82,18.18,Cancelled,Проверить наличие,2024-07-15,7329380320589945,13528,10,18
2029968568627,2024-07-25 04:35:44,Иван Иванов,+7 (9384) 98-61,2,Игрушка мяч,3,793.9,106.1,Cancelled,Проверить наличие,2024-07-15,7329380320589945,13528,10,18
2029968568627,2024-07-25 04:35:44,Иван Иванов,+7 (9384) 98-61,5,Молоко,5,12631.41,2368.59,Cancelled,Проверить наличие,2024-07-15,7329380320589945,13528,10,18
2029968568627,2024-07-25 04:35:44,Иван Иванов,+7 (9384) 98-61,1,Корм для собак,2,845.87,154.13,Cancelled,Проверить наличие,2024-07-15,7329380320589945,13528,10,18
2029968991501,2024-07-25 04:44:08,Алексей Михайлов,+7 (9027) 69-35,2,Игрушка мяч,2,570.59,29.41,Cancelled,Ждём с нетерпением!,2024-07-19,9515225760821750,13529,2,3
2029968991501,2024-07-25 04:44:08,Алексей Михайлов,+7 (9027) 69-35,2,Игрушка мяч,3,835.68,64.32,Cancelled,Ждём с нетерпением!,2024-07-19,9027112006447338,13529,2,4
2029968991501,2024-07-25 04:44:08,Алексей Михайлов,+7 (9027) 69-35,5,Молоко,4,10759.53,1240.47,Cancelled,Ждём с нетерпением!,2024-07-19,9027112006447338,13529,2,4
2029968638101,2024-07-25 05:59:41,Алексей Михайлов,+7 (9369) 98-19,4,Подписка на газету,5,2612.76,387.24,Processing,Подарок вовремя,2024-05-07,9515225760821750,13530,2,3
2029970323152,2024-07-25 06:42:00,Ольга Кузнецова,+7 (9386) 44-02,4,Подписка на газету,1,504.32,95.68,Processing,Подарок вовремя,2024-07-11,4424037129108212,13531,3,19
2029970323152,2024-07-25 06:42:00,Ольга Кузнецова,+7 (9386) 44-02,1,Корм для собак,3,1301.61,198.39,Processing,Подарок вовремя,2024-07-11,5389096356870688,13531,3,5
2029970242130,2024-07-25 07:33:00,Наталья Васильева,+7 (9163) 41-86,1,Корм для собак,4,1600.01,399.99,Processing,Проверить наличие,2024-07-03,4847808390878842,13532,9,15
2029968412637,2024-07-25 07:48:00,Елена Новикова,+7 (9691) 20-32,2,Игрушка мяч,4,1059.43,140.57,Completed,Подарок вовремя,2024-07-13,3155239520110771,13533,8,12
